Security,Name,Sector,INDUSTRY,Year,Quarter,Index,Closing Stock Price,SP Volatility,MC RAW,Log MCap,PB RAW,Book to Mkt,ROA,Total Assets,Asset Growth,ESGCombinedScore,EnvironmentPillarScore,GovernancePillarScore,SocialPillarScore,ESG Momentum,ESG Mom-Env,ESG Mom - Gov,ESG Mom - Social
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2021,Q1,2021-Q1,49.33,8.856208745,5444831232,22.4179326,7.252811909,0.137877559,5.144647121,1576.600064,0.14445417,0.355302677,0.275223905,0.145479132,0.496135164,0.100947885,0.134812589,0.033621744,0.125747072
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2021,Q2,2021-Q2,54.18,11.14226338,5986831360,22.51282812,9.466738701,0.105632999,5.328447819,1507.2,-0.044018813,0.355302677,0.275223905,0.145479132,0.496135164,0.100947885,0.134812589,0.033621744,0.125747072
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2021,Q3,2021-Q3,45.23,11.77179503,4931394048,22.31888755,11.3449831,0.088144688,4.693316936,1394.700032,-0.074641699,0.355302677,0.275223905,0.145479132,0.496135164,0.100947885,0.134812589,0.033621744,0.125747072
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2021,Q4,2021-Q4,46.88,5.20049597,5014509568,22.33560146,14.60268974,0.068480535,4.512334824,1326.099968,-0.04918625,0.355302677,0.275223905,0.145479132,0.496135164,0.100947885,0.134812589,0.033621744,0.125747072
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2022,Q1,2022-Q1,32.85,2.060847318,3455639552,21.96327339,9.991146088,0.100088618,6.762788773,1537.500032,0.159414878,0.435204259,0.288178926,0.319989462,0.547815524,0.079901582,0.012955021,0.17451033,0.05168036
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2022,Q2,2022-Q2,23.22,2.047850499,2442616576,21.61633567,8.048768997,0.124242602,6.580517769,1340.600064,-0.128065017,0.435204259,0.288178926,0.319989462,0.547815524,0.079901582,0.012955021,0.17451033,0.05168036
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2022,Q3,2022-Q3,21.02,2.537260662,2214127616,21.51812431,7.143268108,0.139991946,6.478442192,1346.700032,0.004550177,0.435204259,0.288178926,0.319989462,0.547815524,0.079901582,0.012955021,0.17451033,0.05168036
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2022,Q4,2022-Q4,24.08,4.472593394,2528535040,21.65090594,6.230035782,0.160512722,5.791748047,1543.500032,0.146134993,0.435204259,0.288178926,0.319989462,0.547815524,0.079901582,0.012955021,0.17451033,0.05168036
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2023,Q1,2023-Q1,25.99,3.630109043,2717514752,21.72298361,5.202812195,0.192203747,4.116649151,1703.000064,0.103336591,0.440841404,0.430515073,0.341396708,0.498130435,0.005637146,0.142336147,0.021407246,-0.04968509
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2023,Q2,2023-Q2,23.58,1.855927441,2433693696,21.61267598,5.767564774,0.173383402,4.96144104,1590,-0.066353529,0.440841404,0.430515073,0.341396708,0.498130435,0.005637146,0.142336147,0.021407246,-0.04968509
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2023,Q3,2023-Q3,19.92,0.835404094,2037937280,21.435204,6.36985302,0.156989494,3.84999299,1458.499968,-0.082704423,0.440841404,0.430515073,0.341396708,0.498130435,0.005637146,0.142336147,0.021407246,-0.04968509
GOOS CN EQUITY,Canada Goose Holdings Inc,Consumer Discretionary,Service,2023,Q4,2023-Q4,15.74,1.389508306,1568259200,21.17323205,5.758510113,0.173656029,3.485699892,1589.299968,0.089681181,0.440841404,0.430515073,0.341396708,0.498130435,0.005637146,0.142336147,0.021407246,-0.04968509
GSY CN EQUITY,goeasy Ltd,Financials,Service,2015,Q1,2015-Q1,20.36,1.883195423,273506912,19.42683745,1.736722946,0.575797079,7.150253773,319.472,0.086432516,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2015,Q2,2015-Q2,19.5,1.731444484,261978784,19.38377408,1.717754006,0.582155533,6.907271862,332.844992,0.041859668,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2015,Q3,2015-Q3,15.54,3.197461232,208136144,19.15370296,1.600255966,0.624900029,6.622028828,355.582016,0.068311149,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2015,Q4,2015-Q4,18.95,3.470585926,253808240,19.35208958,1.232831955,0.811140558,6.721224785,399.508,0.123532637,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2016,Q1,2016-Q1,19.38,5.00040665,262074864,19.38414076,1.443485022,0.69276784,6.430579185,418.502016,0.047543519,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2016,Q2,2016-Q2,18.39,2.777101307,248055408,19.3291627,1.458227992,0.685763821,6.768535137,437.1,0.044439413,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2016,Q3,2016-Q3,25.25,2.638452829,336379680,19.63375108,1.325129032,0.754643492,7.747945786,459.163008,0.050475882,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2016,Q4,2016-Q4,24.4,4.220137241,325056000,19.59950803,1.788799047,0.559034287,6.849980831,483.384992,0.052752473,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2017,Q1,2017-Q1,30.6,5.385402337,408600000,19.82824724,1.658563972,0.602931221,6.738327026,503.062016,0.040706733,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2017,Q2,2017-Q2,27.6,4.870431192,369615296,19.72797328,2.015798092,0.49608143,7.071062088,526.460992,0.046513104,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2017,Q3,2017-Q3,29.02,6.456760669,386772320,19.77334676,1.736196041,0.575971824,6.249180794,578.860992,0.09953254,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2017,Q4,2017-Q4,37.15,6.800952752,500644064,20.03140596,1.741955996,0.574067314,7.185793877,605.096,0.045321776,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2018,Q1,2018-Q1,37.98,6.490708102,511829376,20.05350188,2.193413019,0.455910488,5.768765926,749.614976,0.238836442,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2018,Q2,2018-Q2,40.15,8.249494934,545724928,20.11762561,2.345591068,0.426331773,5.763082981,755.353024,0.00765466,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2018,Q3,2018-Q3,51.09,10.93171342,698614400,20.3646095,2.358063936,0.424076712,5.761284828,805.100992,0.065860553,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2018,Q4,2018-Q4,35.77,12.07220603,529427904,20.08730756,2.821832895,0.354379596,5.357967854,985.171008,0.223661401,,,,,,,,
GSY CN EQUITY,goeasy Ltd,Financials,Service,2019,Q1,2019-Q1,40.76,13.93156727,592740800,20.20026776,1.708847046,0.585189881,5.885366917,1055.676032,0.07156628,0.363854143,0.201797386,0.426303318,0.424163203,0.363854143,0.201797386,0.426303318,0.424163203
GSY CN EQUITY,goeasy Ltd,Financials,Service,2019,Q2,2019-Q2,53,13.8915142,762768832,20.45246557,1.957487941,0.51085883,6.499049187,1101.010944,0.042943963,0.363854143,0.201797386,0.426303318,0.424163203,0.363854143,0.201797386,0.426303318,0.424163203
GSY CN EQUITY,goeasy Ltd,Financials,Service,2019,Q3,2019-Q3,59.56,14.80332029,857290880,20.56928784,2.392388105,0.417992381,7.071634769,1120.05504,0.017296918,0.363854143,0.201797386,0.426303318,0.424163203,0.363854143,0.201797386,0.426303318,0.424163203
GSY CN EQUITY,goeasy Ltd,Financials,Service,2019,Q4,2019-Q4,69.55,25.26608976,997813632,20.72107708,2.531052113,0.395092616,6.609078884,1240.646016,0.107665223,0.363854143,0.201797386,0.426303318,0.424163203,0.363854143,0.201797386,0.426303318,0.424163203
GSY CN EQUITY,goeasy Ltd,Financials,Service,2020,Q1,2020-Q1,36.39,31.86821549,522358880,20.07386542,3.001688957,0.333145777,5.420464993,1318.621952,0.062851075,0.411409085,0.018822858,0.588378566,0.39694014,0.047554942,-0.182974528,0.162075249,-0.027223064
GSY CN EQUITY,goeasy Ltd,Financials,Service,2020,Q2,2020-Q2,54.68,39.7964387,783429440,20.47919156,1.490942001,0.670716902,5.425561905,1407.668992,0.067530379,0.411409085,0.018822858,0.588378566,0.39694014,0.047554942,-0.182974528,0.162075249,-0.027223064
GSY CN EQUITY,goeasy Ltd,Financials,Service,2020,Q3,2020-Q3,65.41,45.3839219,913129664,20.63238845,2.160459042,0.462864595,6.555017948,1352.219008,-0.039391351,0.411409085,0.018822858,0.588378566,0.39694014,0.047554942,-0.182974528,0.162075249,-0.027223064
GSY CN EQUITY,goeasy Ltd,Financials,Service,2020,Q4,2020-Q4,96.65,32.69057153,1430532992,21.08131293,2.372294903,0.421532752,7.230050087,1367.275008,0.011134291,0.411409085,0.018822858,0.588378566,0.39694014,0.047554942,-0.182974528,0.162075249,-0.027223064
GSY CN EQUITY,goeasy Ltd,Financials,Service,2021,Q1,2021-Q1,125.11,26.64281814,1861763584,21.34479004,3.22891593,0.309701467,9.679359436,1501.916032,0.098473989,0.379957656,0.01463061,0.494050034,0.403211363,-0.031451429,-0.004192247,-0.094328533,0.006271223
GSY CN EQUITY,goeasy Ltd,Financials,Service,2021,Q2,2021-Q2,158.63,45.68974721,2602908928,21.67989548,3.392024994,0.294809148,15.00228691,1611.884032,0.073218474,0.379957656,0.01463061,0.494050034,0.403211363,-0.031451429,-0.004192247,-0.094328533,0.006271223
GSY CN EQUITY,goeasy Ltd,Financials,Service,2021,Q3,2021-Q3,202.11,36.74003028,3334078208,21.92746208,3.494435072,0.286169289,11.22261143,2451.280896,0.520755121,0.379957656,0.01463061,0.494050034,0.403211363,-0.031451429,-0.004192247,-0.094328533,0.006271223
GSY CN EQUITY,goeasy Ltd,Financials,Service,2021,Q4,2021-Q4,179.27,18.61102429,2927310848,21.79735004,4.129684925,0.242149224,12.70602989,2471.737088,0.008345103,0.379957656,0.01463061,0.494050034,0.403211363,-0.031451429,-0.004192247,-0.094328533,0.006271223
GSY CN EQUITY,goeasy Ltd,Financials,Service,2022,Q1,2022-Q1,140.28,5.994847788,2237420800,21.52858961,3.676347971,0.272009072,11.95406914,2596.153088,0.050335451,0.340504414,0.054495614,0.322176591,0.436841678,-0.039453242,0.039865004,-0.171873442,0.033630316
GSY CN EQUITY,goeasy Ltd,Financials,Service,2022,Q2,2022-Q2,98.1,6.583540081,1549091840,21.16093469,2.978070021,0.335787941,7.397974968,2688.32,0.035501339,0.340504414,0.054495614,0.322176591,0.436841678,-0.039453242,0.039865004,-0.171873442,0.033630316
GSY CN EQUITY,goeasy Ltd,Financials,Service,2022,Q3,2022-Q3,107.52,6.484732711,1705581696,21.25717206,2.021033049,0.494796461,6.654051781,2895.747072,0.077158624,0.340504414,0.054495614,0.322176591,0.436841678,-0.039453242,0.039865004,-0.171873442,0.033630316
GSY CN EQUITY,goeasy Ltd,Financials,Service,2022,Q4,2022-Q4,106.45,27.66136054,1748287616,21.28190264,2.222893953,0.449864016,5.767796993,3129.915904,0.080866466,0.340504414,0.054495614,0.322176591,0.436841678,-0.039453242,0.039865004,-0.171873442,0.033630316
GSY CN EQUITY,goeasy Ltd,Financials,Service,2023,Q1,2023-Q1,95.49,28.98677917,1578698496,21.17986661,2.012871981,0.496802583,4.751992226,3302.88896,0.055264442,0.342356868,0.067491076,0.327341598,0.433054794,0.001852454,0.012995462,0.005165006,-0.003786884
GSY CN EQUITY,goeasy Ltd,Financials,Service,2023,Q2,2023-Q2,110.58,37.1574443,1828664064,21.32685152,1.750061989,0.571408331,5.353959084,3494.057984,0.057879337,0.342356868,0.067491076,0.327341598,0.433054794,0.001852454,0.012995462,0.005165006,-0.003786884
GSY CN EQUITY,goeasy Ltd,Financials,Service,2023,Q3,2023-Q3,106.63,18.70983409,1766567296,21.29230412,1.918318033,0.521289996,5.557850838,3680.571904,0.053380316,0.342356868,0.067491076,0.327341598,0.433054794,0.001852454,0.012995462,0.005165006,-0.003786884
GSY CN EQUITY,goeasy Ltd,Financials,Service,2023,Q4,2023-Q4,158.06,16.65980992,2618905600,21.68602236,1.741673946,0.57416028,5.713991165,3935.969024,0.069390607,0.342356868,0.067491076,0.327341598,0.433054794,0.001852454,0.012995462,0.005165006,-0.003786884
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2015,Q1,2015-Q1,34.6,3.854326573,990537728,20.71375851,0.863047004,1.158685443,-9.4699049,1714.050048,-0.108865009,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2015,Q2,2015-Q2,37.4,6.68998007,1065359744,20.78657837,0.634670973,1.575619562,-14.89238262,1549.638016,-0.095920205,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2015,Q3,2015-Q3,28.6,6.097267147,817412160,20.52165401,0.714555025,1.39947235,-18.41013336,1479.224064,-0.045438968,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2015,Q4,2015-Q4,30.1,4.581393529,849479744,20.56013465,0.555379987,1.800569023,-28.49413109,1270.867968,-0.140854994,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2016,Q1,2016-Q1,32.6,3.32402868,947648704,20.66949443,0.610969007,1.636744235,-28.49413109,1146.118016,-0.098161221,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2016,Q2,2016-Q2,43.4,5.299292406,1300613760,20.98610211,0.742992997,1.345907705,-28.49413109,1148.272,0.001879374,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2016,Q3,2016-Q3,39.3,5.857971776,1404270592,21.06278385,1.087141991,0.919843046,-28.49413109,1162.418944,0.012320203,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2016,Q4,2016-Q4,40.6,3.624453982,1444704384,21.09117056,1.241129041,0.805717993,-28.49413109,1487.156992,0.279364036,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2017,Q1,2017-Q1,35.4,3.765191452,1401309696,21.06067313,1.402817011,0.71285135,-37.0375824,1367.896064,-0.080193906,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2017,Q2,2017-Q2,28.8,7.145336474,1161104256,20.87263733,1.056609035,0.946423859,-31.60253716,1432.292992,0.047077355,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2017,Q3,2017-Q3,28.3,7.349603164,1123657728,20.83985503,0.901615977,1.109119653,-27.08354187,1429.634944,-0.001855799,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2017,Q4,2017-Q4,34.1,8.879705325,1335230720,21.01236994,0.914286017,1.093749637,-8.126974106,1423.175936,-0.004517942,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2018,Q1,2018-Q1,35.8,10.07616825,1408555904,21.06583083,1.128353953,0.886246729,-2.266869068,1429.618944,0.004527204,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2018,Q2,2018-Q2,45.5,12.03588385,1773310208,21.29611381,1.143537045,0.87447976,-1.751713991,1606.787968,0.123927446,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2018,Q3,2018-Q3,49.2,6.935596586,1961964800,21.39721226,1.383669019,0.722716189,0.032047998,1622.084992,0.009520251,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2018,Q4,2018-Q4,29.8,6.495382976,1174032000,20.88370982,1.421658993,0.703403562,4.578341961,1750.637056,0.079251127,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2019,Q1,2019-Q1,30.4,7.395719483,1189760384,20.89701777,0.815694988,1.225948443,6.607165813,1676.583936,-0.04230067,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2019,Q2,2019-Q2,20.5,7.260107896,805113984,20.50649442,0.85096401,1.17513783,5.055111885,1824.748032,0.088372609,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2019,Q3,2019-Q3,16.4,6.606231276,640105984,20.27714432,0.572005987,1.748233449,5.745840073,2031.827968,0.113484126,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2019,Q4,2019-Q4,16.9,0.798305497,624041600,20.25172759,0.456420988,2.190959721,0.045600001,1959.860992,-0.035419818,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2020,Q1,2020-Q1,3.6,2.460479289,132565448,18.70258703,0.45845601,2.181234358,2.079410076,2044.664064,0.043269942,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2020,Q2,2020-Q2,4.6,3.039017111,175708448,18.98433663,0.117718004,8.494877323,-11.83434677,1807.307008,-0.11608609,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2020,Q3,2020-Q3,3.05,2.210580618,115259288,18.56269483,0.308741987,3.23895046,-36.59463882,1379.075968,-0.23694427,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2020,Q4,2020-Q4,4.7,0.330403793,173141680,18.96962078,0.280158013,3.569414235,-44.3411026,1211.426944,-0.121566199,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2021,Q1,2021-Q1,8.8,5.119488907,327966048,19.60842065,0.519416988,1.925235453,-47.92814255,1201.725056,-0.008008645,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2021,Q2,2021-Q2,9.2,4.886290345,342208544,19.65093089,1.166321993,0.857396162,-37.81016541,1174.764032,-0.022435268,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2021,Q3,2021-Q3,9.3,4.233497372,349439968,19.67184234,1.336292028,0.748339419,-16.5052681,1174.545024,-0.000186427,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2021,Q4,2021-Q4,9.6,2.664582519,359007712,19.69885443,1.135203958,0.880898973,-5.676719189,1181.257984,0.005715371,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2022,Q1,2022-Q1,19.6,2.076856599,731858304,20.41109748,0.92503202,1.08104366,3.553735971,1189.11104,0.006648045,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2022,Q2,2022-Q2,14.8,4.341151921,553961664,20.13260604,1.820188046,0.549393785,7.813531876,1231.906944,0.03598983,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2022,Q3,2022-Q3,16.9,3.081493145,624891840,20.25308914,1.141353965,0.876152386,13.54529476,1256.144,0.019674421,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2022,Q4,2022-Q4,13.5,2.439364671,501853440,20.03381868,1.092689037,0.915173454,13.68329144,1278.354944,0.017681845,,,,,,,,
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2023,Q1,2023-Q1,12,1.552554347,416535136,19.84748138,0.820684016,1.218495768,11.01341534,1335.609984,0.044788062,0.58914394,0.407000553,0.902026752,0.563495803,0.58914394,0.407000553,0.902026752,0.563495803
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2023,Q2,2023-Q2,6.48,2.413343117,277079264,19.43981417,0.736111999,1.358488928,9.006681442,1326.416,-0.006883734,0.58914394,0.407000553,0.902026752,0.563495803,0.58914394,0.407000553,0.902026752,0.563495803
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2023,Q3,2023-Q3,9.42,2.504615739,367117696,19.72119305,0.421867996,2.370409722,4.008016109,1309.364992,-0.012854947,0.58914394,0.407000553,0.902026752,0.563495803,0.58914394,0.407000553,0.902026752,0.563495803
GTE CN EQUITY,Gran Tierra Energy Inc,Energy,Natural Resources,2023,Q4,2023-Q4,7.44,1.978187302,290913600,19.48853687,0.585545003,1.707810662,1.44701004,1386.034944,0.058555065,0.58914394,0.407000553,0.902026752,0.563495803,0.58914394,0.407000553,0.902026752,0.563495803
GUD CN EQUITY,Knight Therapeutics Inc,Health Care,Service,2015,Q1,2015-Q1,8.18,0.561515806,760088640,20.44894562,1.312059999,0.762160268,45.6771698,486.613184,0.860043735,,,,,,,,
GUD CN EQUITY,Knight Therapeutics Inc,Health Care,Service,2015,Q2,2015-Q2,6.7,0.517010638,623721088,20.25121385,1.457262039,0.686218383,45.6771698,525.423936,0.079756886,,,,,,,,
GUD CN EQUITY,Knight Therapeutics Inc,Health Care,Service,2015,Q3,2015-Q3,7.06,0.79137012,730345280,20.40902797,1.185057044,0.843841235,37.41614914,530.135744,0.008967631,,,,,,,,
GUD CN EQUITY,Knight Therapeutics Inc,Health Care,Service,2015,Q4,2015-Q4,7.72,1.279830718,798635008,20.49841459,1.167734027,0.856359391,34.53748322,627.820992,0.184264595,,,,,,,,
GUD CN EQUITY,Knight Therapeutics Inc,Health Care,Service,2016,Q1,2016-Q1,7.9,1.089812675,817447488,20.52169722,1.244150996,0.803760961,6.017429829,648.988032,0.033715088,0.198439853,,0.476539278,0.109726709,0.198439853,,0.476539278,0.109726709
GUD CN EQUITY,Knight Therapeutics Inc,Health Care,Service,2016,Q2,2016-Q2,8.3,0.532822672,1097492864,20.8162942,1.292099953,0.773933934,3.579400063,638.336,-0.016413295,0.198439853,,0.476539278,0.109726709,0.198439853,,0.476539278,0.109726709
GUD CN EQUITY,Knight Therapeutics Inc,Health Care,Service,2016,Q3,2016-Q3,9.48,0.931857464,1258013312,20.95279958,1.275678039,0.783896853,2.396655083,867.998976,0.359783838,0.198439853,,0.476539278,0.109726709,0.198439853,,0.476539278,0.109726709
GUD CN EQUITY,Knight Therapeutics Inc,Health Care,Service,2016,Q4,2016-Q4,10.74,1.083574332,1518683648,21.14110978,1.446688056,0.69123402,2.148498058,877.904,0.011411331,0.198439853,,0.476539278,0.109726709,0.198439853,,0.476539278,0.109726709
